year,country,city,pm25,pm10,no2,so2,co,o3,temperature_c,humidity,wind_kph,aqi,record_id,country_code,region,income_level,date,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,vector_disease_risk_score_log,month_sin,month_cos,heat_stress,pollution_burden,any_extreme_event,health_vulnerability,co2_production,gni_per_capita,hdi,life_expectancy
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5286,AUS,Oceania,High,06-01-2019,1,1,-25.27,133.77,26,8.05,-0.24,84.7,0,0,0,0,36.7,49,59.0,17.1,6.3,18.8,1.2,77.2,46658,67.6,96.2,1.987874348,0.5,0.866025404,0.0,954.2,0,47.9,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5287,AUS,Oceania,High,13-01-2019,1,2,-25.27,133.77,26,13.06,0.66,87.7,0,0,0,0,53.2,80,63.0,23.7,5.6,15.1,10.8,74.3,46658,65.7,95.2,1.887069649,0.5,0.866025404,0.0,1383.2,0,50.8,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5288,AUS,Oceania,High,20-01-2019,1,3,-25.27,133.77,26,13.69,-0.07,110.6,0,0,0,0,0.0,30,39.9,33.5,6.5,23.2,3.6,76.8,46658,68.3,100.0,2.014903021,0.5,0.866025404,0.0,0.0,0,47.23333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5289,AUS,Oceania,High,27-01-2019,1,4,-25.27,133.77,26,11.69,0.37,166.4,0,0,0,0,16.2,13,51.3,31.9,8.9,22.0,10.0,79.9,46658,68.4,100.0,2.292534757,0.5,0.866025404,0.0,421.2,0,50.53333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5290,AUS,Oceania,High,03-02-2019,2,5,-25.27,133.77,26,15.53,-0.74,122.3,0,0,0,0,1.0,2,42.4,30.7,3.6,22.4,21.1,77.9,46730,70.1,93.0,1.526056303,0.866025404,0.5,0.0,26.0,0,47.73333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5291,AUS,Oceania,High,10-02-2019,2,6,-25.27,133.77,26,15.68,0.21,147.0,0,0,0,0,0.9,95,63.4,25.6,5.5,19.4,17.6,79.3,46730,77.0,100.0,1.871802177,0.866025404,0.5,0.0,23.4,0,55.33333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5292,AUS,Oceania,High,17-02-2019,2,7,-25.27,133.77,26,14.48,0.11,147.6,0,0,0,0,17.0,24,31.2,25.1,4.2,20.2,11.7,76.0,46730,59.3,100.0,1.648658626,0.866025404,0.5,0.0,442.0,0,38.53333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5293,AUS,Oceania,High,24-02-2019,2,8,-25.27,133.77,26,15.85,-0.44,69.7,1,0,0,1,70.0,107,76.0,31.9,3.2,22.7,19.7,73.4,46730,62.9,100.0,1.435084525,0.866025404,0.5,15.85,1820.0,1,56.93333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5294,AUS,Oceania,High,03-03-2019,3,9,-25.27,133.77,26,14.61,0.54,92.5,0,0,0,0,14.7,13,45.7,44.5,5.0,22.9,15.4,79.2,46802,71.0,100.0,1.791759469,1.0,6.12e-17,0.0,382.2,0,53.73333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5295,AUS,Oceania,High,10-03-2019,3,10,-25.27,133.77,26,18.5,0.17,149.7,2,0,0,2,0.0,19,46.0,29.5,5.0,17.8,18.8,75.8,46802,65.3,87.4,1.791759469,1.0,6.12e-17,37.0,0.0,1,46.93333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5296,AUS,Oceania,High,17-03-2019,3,11,-25.27,133.77,26,19.08,0.11,122.6,1,0,0,1,106.1,154,83.7,27.7,0.0,21.0,32.1,76.0,46802,81.1,97.1,0.0,1.0,6.12e-17,19.08,2758.6,1,64.16666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5297,AUS,Oceania,High,24-03-2019,3,12,-25.27,133.77,26,19.71,0.94,82.5,0,0,0,0,60.1,105,80.1,38.4,1.2,17.1,9.8,74.3,46802,74.3,100.0,0.78845736,1.0,6.12e-17,0.0,1562.6,0,64.26666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5298,AUS,Oceania,High,31-03-2019,3,13,-25.27,133.77,26,20.89,0.21,100.7,4,0,0,4,20.2,25,69.8,31.4,20.7,13.3,50.2,80.6,46802,69.4,95.5,3.077312261,1.0,6.12e-17,83.56,525.2,1,56.86666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5299,AUS,Oceania,High,07-04-2019,4,14,-25.27,133.77,26,15.0,0.34,108.8,0,0,0,0,35.6,53,57.8,27.6,15.5,14.1,7.3,76.6,46874,75.4,97.4,2.803360381,0.866025404,-0.5,0.0,925.6,0,53.6,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5300,AUS,Oceania,High,14-04-2019,4,15,-25.27,133.77,26,18.56,0.7,132.8,0,0,0,0,16.6,12,58.9,29.8,6.2,22.2,19.3,75.2,46874,75.9,96.1,1.974081026,0.866025404,-0.5,0.0,431.6,0,54.86666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5301,AUS,Oceania,High,21-04-2019,4,16,-25.27,133.77,26,17.3,-1.33,124.1,0,0,0,0,26.9,31,78.4,20.4,7.7,17.1,18.3,73.9,46874,67.5,100.0,2.163323026,0.866025404,-0.5,0.0,699.4,0,55.43333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5302,AUS,Oceania,High,28-04-2019,4,17,-25.27,133.77,26,16.59,0.45,84.3,0,0,0,0,107.8,178,59.5,37.5,8.1,19.1,18.1,77.5,46874,71.8,98.0,2.208274414,0.866025404,-0.5,0.0,2802.8,0,56.26666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5303,AUS,Oceania,High,05-05-2019,5,18,-25.27,133.77,26,15.51,-0.83,57.1,0,0,0,0,71.5,89,52.5,24.9,0.0,22.5,17.7,76.9,46946,64.7,96.2,0.0,0.5,-0.866025404,0.0,1859.0,0,47.36666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5304,AUS,Oceania,High,12-05-2019,5,19,-25.27,133.77,26,18.67,-0.01,88.6,0,0,0,0,65.5,112,67.9,29.1,1.9,21.6,10.7,76.0,46946,74.2,100.0,1.064710737,0.5,-0.866025404,0.0,1703.0,0,57.06666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5305,AUS,Oceania,High,19-05-2019,5,20,-25.27,133.77,26,16.24,-0.08,112.9,1,0,0,1,42.8,80,68.8,30.8,6.5,21.4,19.0,75.2,46946,62.5,95.4,2.014903021,0.5,-0.866025404,16.24,1112.8,1,54.03333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5306,AUS,Oceania,High,26-05-2019,5,21,-25.27,133.77,26,15.74,0.06,79.1,0,0,0,0,68.3,86,63.1,29.2,6.0,7.0,8.3,77.9,46946,67.4,93.6,1.945910149,0.5,-0.866025404,0.0,1775.8,0,53.23333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5307,AUS,Oceania,High,02-06-2019,6,22,-25.27,133.77,26,11.14,0.19,50.4,0,0,0,0,36.1,38,55.9,31.1,5.7,17.5,4.6,76.8,47018,74.6,90.5,1.902107526,1.22e-16,-1.0,0.0,938.6,0,53.86666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5308,AUS,Oceania,High,09-06-2019,6,23,-25.27,133.77,26,10.3,0.21,28.9,0,0,0,0,54.6,88,71.2,29.0,10.6,14.2,0.0,77.1,47018,74.3,94.9,2.451005098,1.22e-16,-1.0,0.0,1419.6,0,58.16666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5309,AUS,Oceania,High,16-06-2019,6,24,-25.27,133.77,26,10.97,-0.11,51.7,0,0,0,0,68.7,115,78.4,27.3,6.0,29.6,3.7,74.0,47018,64.2,93.8,1.945910149,1.22e-16,-1.0,0.0,1786.2,0,56.63333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5310,AUS,Oceania,High,23-06-2019,6,25,-25.27,133.77,26,13.74,0.29,38.6,0,0,0,0,84.9,136,77.2,39.0,4.3,26.5,0.0,81.8,47018,66.3,100.0,1.667706821,1.22e-16,-1.0,0.0,2207.4,0,60.83333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5311,AUS,Oceania,High,30-06-2019,6,26,-25.27,133.77,26,7.7,-0.12,86.0,0,0,0,0,19.3,25,71.6,24.2,4.3,21.0,0.0,75.9,47018,65.7,97.1,1.667706821,1.22e-16,-1.0,0.0,501.8,0,53.83333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5312,AUS,Oceania,High,07-07-2019,7,27,-25.27,133.77,26,9.78,-0.5,114.4,0,0,0,0,43.6,81,57.4,21.4,2.1,23.2,0.0,75.8,47090,61.9,98.9,1.131402111,-0.5,-0.866025404,0.0,1133.6,0,46.9,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5313,AUS,Oceania,High,14-07-2019,7,28,-25.27,133.77,26,7.63,-0.76,26.2,0,0,0,0,41.1,60,65.0,23.3,2.8,14.2,1.1,76.0,47090,68.4,92.0,1.335001067,-0.5,-0.866025404,0.0,1068.6,0,52.23333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5314,AUS,Oceania,High,21-07-2019,7,29,-25.27,133.77,26,5.42,-0.08,95.9,0,0,0,0,77.7,118,67.0,29.7,5.8,18.7,0.0,78.8,47090,73.6,87.7,1.916922612,-0.5,-0.866025404,0.0,2020.2,0,56.76666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5315,AUS,Oceania,High,28-07-2019,7,30,-25.27,133.77,26,8.52,0.72,64.1,0,0,0,0,103.1,148,64.8,26.1,5.2,23.2,0.0,66.2,47090,80.1,92.1,1.824549292,-0.5,-0.866025404,0.0,2680.6,0,57.0,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5316,AUS,Oceania,High,04-08-2019,8,31,-25.27,133.77,26,9.62,-0.56,30.1,0,0,0,0,69.3,100,69.0,25.5,2.4,23.6,0.0,73.7,47161,74.8,98.3,1.223775432,-0.866025404,-0.5,0.0,1801.8,0,56.43333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5317,AUS,Oceania,High,11-08-2019,8,32,-25.27,133.77,26,3.66,0.1,32.8,0,0,0,0,64.3,101,55.0,33.2,7.1,17.6,0.0,71.3,47161,71.6,95.4,2.091864062,-0.866025404,-0.5,0.0,1671.8,0,53.26666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5318,AUS,Oceania,High,18-08-2019,8,33,-25.27,133.77,26,3.61,0.36,26.9,0,0,0,0,5.2,20,51.3,40.9,6.1,8.9,0.0,75.5,47161,68.8,87.8,1.960094784,-0.866025404,-0.5,0.0,135.2,0,53.66666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5319,AUS,Oceania,High,25-08-2019,8,34,-25.27,133.77,26,3.55,-0.43,1.8,0,0,0,0,67.1,91,52.8,24.8,8.2,23.4,0.0,78.3,47161,72.7,100.0,2.219203484,-0.866025404,-0.5,0.0,1744.6,0,50.1,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5320,AUS,Oceania,High,01-09-2019,9,35,-25.27,133.77,26,3.58,-0.32,61.1,0,0,0,0,35.3,51,67.6,34.8,3.5,21.0,0.0,78.0,47233,60.1,100.0,1.504077397,-1.0,-1.84e-16,0.0,917.8,0,54.16666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5321,AUS,Oceania,High,08-09-2019,9,36,-25.27,133.77,26,0.7,0.27,73.3,0,0,0,0,26.8,40,60.1,25.5,3.2,20.6,0.0,80.2,47233,70.2,100.0,1.435084525,-1.0,-1.84e-16,0.0,696.8,0,51.93333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5322,AUS,Oceania,High,15-09-2019,9,37,-25.27,133.77,26,2.84,-0.39,59.3,0,0,0,0,20.2,17,50.7,24.5,6.0,22.0,0.0,72.0,47233,72.7,98.0,1.945910149,-1.0,-1.84e-16,0.0,525.2,0,49.3,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5323,AUS,Oceania,High,22-09-2019,9,38,-25.27,133.77,26,6.44,0.0,24.7,0,0,0,0,36.7,51,48.2,31.6,2.9,17.0,0.0,77.9,47233,71.4,98.3,1.360976553,-1.0,-1.84e-16,0.0,954.2,0,50.4,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5324,AUS,Oceania,High,29-09-2019,9,39,-25.27,133.77,26,3.37,0.03,9.0,0,0,0,0,35.1,43,75.7,31.5,4.5,21.5,0.0,76.6,47233,73.4,100.0,1.704748092,-1.0,-1.84e-16,0.0,912.6,0,60.2,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5325,AUS,Oceania,High,06-10-2019,10,40,-25.27,133.77,26,3.43,-1.3,66.5,0,0,0,0,41.3,52,66.1,26.5,12.4,20.7,0.0,69.6,47305,69.8,100.0,2.595254707,-0.866025404,0.5,0.0,1073.8,0,54.13333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5326,AUS,Oceania,High,13-10-2019,10,41,-25.27,133.77,26,2.68,0.54,33.8,0,0,0,0,48.2,51,56.3,29.1,6.3,23.3,0.0,80.7,47305,71.8,89.4,1.987874348,-0.866025404,0.5,0.0,1253.2,0,52.4,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5327,AUS,Oceania,High,20-10-2019,10,42,-25.27,133.77,26,0.06,0.09,17.7,0,0,0,0,51.8,81,69.2,30.6,0.6,24.1,0.0,77.7,47305,69.0,89.0,0.470003629,-0.866025404,0.5,0.0,1346.8,0,56.26666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5328,AUS,Oceania,High,27-10-2019,10,43,-25.27,133.77,26,1.68,-0.18,41.7,0,0,0,0,88.0,134,75.3,26.5,5.1,19.6,0.0,75.4,47305,67.3,94.0,1.808288771,-0.866025404,0.5,0.0,2288.0,0,56.36666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5329,AUS,Oceania,High,03-11-2019,11,44,-25.27,133.77,26,3.04,0.09,46.1,0,0,0,0,26.0,38,64.6,36.8,8.0,19.3,0.0,79.4,47377,76.2,97.5,2.197224577,-0.5,0.866025404,0.0,676.0,0,59.2,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5330,AUS,Oceania,High,10-11-2019,11,45,-25.27,133.77,26,3.72,-1.1,69.1,0,0,0,0,70.3,101,59.5,32.1,4.6,17.9,0.0,77.3,47377,83.7,100.0,1.722766598,-0.5,0.866025404,0.0,1827.8,0,58.43333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5331,AUS,Oceania,High,17-11-2019,11,46,-25.27,133.77,26,4.58,0.93,68.3,0,0,0,0,67.9,106,75.7,33.2,5.5,16.2,0.0,77.1,47377,72.5,94.5,1.871802177,-0.5,0.866025404,0.0,1765.4,0,60.46666667,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5332,AUS,Oceania,High,24-11-2019,11,47,-25.27,133.77,26,4.44,-0.46,63.0,0,0,0,0,66.8,80,76.1,22.1,9.1,22.5,0.0,73.9,47377,74.3,95.0,2.312535424,-0.5,0.866025404,0.0,1736.8,0,57.5,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5333,AUS,Oceania,High,01-12-2019,12,48,-25.27,133.77,26,7.43,0.7,74.5,0,0,0,0,35.8,56,54.9,32.6,6.2,12.5,0.0,78.7,47449,62.9,91.7,1.974081026,-2.45e-16,1.0,0.0,930.8,0,50.13333333,16.44699216,47312.192,0.941,83.11
2019,Australia,Melbourne,86.76710380716787,119.02237038553152,30.944158199423963,7.961766394987709,0.6264042285051503,25.80203728627457,16.837743258460307,67.04359420980904,12.828583531029972,85.22319446640093,5334,AUS,Oceania,High,08-12-2019,12,49,-25.27,133.77,26,5.16,-0.4,55.7,0,0,0,0,34.1,55,62.0,23.1,0.0,18.6,0.0,81.9,47449,69.7,96.3,0.0,-2.45e-16,1.0,0.0,886.6,0,51.6,16.44699216,47312.192,0.941,83.11
