record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,vector_disease_risk_score_log,month_sin,month_cos,heat_stress,pollution_burden,any_extreme_event,health_vulnerability
107,USA,United States,North America,High,15-01-2017,2017,1,2,37.09,-95.71,331,3.86,-0.12,96.5,0,0,0,0,36.6,35,70.1,30.9,5.8,22.7,0,85.2,66168,76.1,99,1.916922612,0.5,0.866025404,0,12114.6,0,59.03333333
108,USA,United States,North America,High,22-01-2017,2017,1,3,37.09,-95.71,331,7.21,-0.48,109.9,0,0,0,0,46.2,70,62.9,27.2,7.4,21.4,9.1,84.7,66168,62.5,100,2.128231706,0.5,0.866025404,0,15292.2,0,50.86666667
109,USA,United States,North America,High,29-01-2017,2017,1,4,37.09,-95.71,331,11.22,0.58,42.2,0,0,0,0,53.5,92,69.9,39.3,7,17.8,10.8,80.7,66168,69,95.5,2.079441542,0.5,0.866025404,0,17708.5,0,59.4
110,USA,United States,North America,High,05-02-2017,2017,2,5,37.09,-95.71,331,8.61,0.88,115.1,1,0,0,1,66.9,91,70.7,36,2.6,21.7,19.1,81.2,66274,71.6,95.3,1.280933845,0.866025404,0.5,8.61,22143.9,1,59.43333333
111,USA,United States,North America,High,12-02-2017,2017,2,6,37.09,-95.71,331,9.63,-0.14,158.8,1,0,0,1,18.3,53,50,36.6,3.3,19.4,17.6,82.9,66274,80.6,98.3,1.458615023,0.866025404,0.5,9.63,6057.3,1,55.73333333
112,USA,United States,North America,High,19-02-2017,2017,2,7,37.09,-95.71,331,7.48,0.97,166.9,0,0,0,0,52.2,87,73.4,32.1,2.5,18.5,8.6,85.4,66274,67.7,100,1.252762968,0.866025404,0.5,0,17278.2,0,57.73333333
113,USA,United States,North America,High,26-02-2017,2017,2,8,37.09,-95.71,331,9.62,0.78,79,0,0,0,0,39.4,46,60.5,36.3,0.9,19.5,16.6,81.4,66274,79.3,94.4,0.641853886,0.866025404,0.5,0,13041.4,0,58.7
114,USA,United States,North America,High,05-03-2017,2017,3,9,37.09,-95.71,331,10.45,0.62,106.6,0,0,0,0,85.8,152,70.9,27.5,5.4,9.7,17,77.7,66380,69.3,97.4,1.85629799,1,6.12E-17,0,28399.8,0,55.9
115,USA,United States,North America,High,12-03-2017,2017,3,10,37.09,-95.71,331,11.34,-0.22,82.5,0,0,0,0,0,3,46.2,14.5,4.5,23,21.1,83.7,66380,71.8,94.3,1.704748092,1,6.12E-17,0,0,0,44.16666667
116,USA,United States,North America,High,19-03-2017,2017,3,11,37.09,-95.71,331,9.44,0.22,122.6,0,0,0,0,33,46,51.1,27,4.3,20.3,17.9,81.7,66380,66,100,1.667706821,1,6.12E-17,0,10923,0,48.03333333
117,USA,United States,North America,High,26-03-2017,2017,3,12,37.09,-95.71,331,10.7,-0.33,47,0,0,0,0,72.7,113,72.7,31.9,5.3,18,12.9,79.2,66380,74.4,95.2,1.840549633,1,6.12E-17,0,24063.7,0,59.66666667
118,USA,United States,North America,High,02-04-2017,2017,4,13,37.09,-95.71,331,11.93,-0.62,192.4,1,0,0,1,3.1,95,54.9,34.1,2,18.8,28.5,81.4,66486,73,100,1.098612289,0.866025404,-0.5,11.93,1026.1,1,54
119,USA,United States,North America,High,09-04-2017,2017,4,14,37.09,-95.71,331,9.07,0.09,87.5,0,0,0,0,0,95,70.1,39.3,1.9,14.9,13,80.5,66486,77,100,1.064710737,0.866025404,-0.5,0,0,0,62.13333333
120,USA,United States,North America,High,16-04-2017,2017,4,15,37.09,-95.71,331,10.42,-0.27,136.8,0,0,0,0,20.6,17,57.4,36.8,6,17.2,13.9,82.3,66486,62.2,100,1.945910149,0.866025404,-0.5,0,6818.6,0,52.13333333
121,USA,United States,North America,High,23-04-2017,2017,4,16,37.09,-95.71,331,9.88,1.64,126.2,1,0,0,1,16,26,42.4,44.3,3,27.9,27.7,82.7,66486,67.3,100,1.386294361,0.866025404,-0.5,9.88,5296,1,51.33333333
122,USA,United States,North America,High,30-04-2017,2017,4,17,37.09,-95.71,331,11.54,0.29,89.8,1,0,0,1,33.7,44,52.5,35.1,11.2,13.2,25.7,83.8,66486,76.6,99.3,2.501435952,0.866025404,-0.5,11.54,11154.7,1,54.73333333
123,USA,United States,North America,High,07-05-2017,2017,5,18,37.09,-95.71,331,7.2,0.26,107,0,0,0,0,63.2,113,94.9,34.2,6,19.5,7.1,83,66592,71.7,98.3,1.945910149,0.5,-0.866025404,0,20919.2,0,66.93333333
124,USA,United States,North America,High,14-05-2017,2017,5,19,37.09,-95.71,331,11.36,-0.45,143.8,0,0,0,0,27.1,60,57.2,16.5,3.5,23.5,20,81.3,66592,65.8,96.9,1.504077397,0.5,-0.866025404,0,8970.1,0,46.5
125,USA,United States,North America,High,21-05-2017,2017,5,20,37.09,-95.71,331,6.71,-0.97,129.1,0,0,0,0,65.6,76,82.1,24.7,8.7,18.7,8.6,86.1,66592,71.9,95.8,2.272125886,0.5,-0.866025404,0,21713.6,0,59.56666667
126,USA,United States,North America,High,28-05-2017,2017,5,21,37.09,-95.71,331,5.03,-0.15,118.1,0,0,0,0,23.6,47,70.9,34.3,0,19.1,9.7,84.5,66592,63.4,100,0,0.5,-0.866025404,0,7811.6,0,56.2
127,USA,United States,North America,High,04-06-2017,2017,6,22,37.09,-95.71,331,4.02,0.47,106.4,0,0,0,0,55,68,68,23.8,0,19.2,8,81.9,66698,71.3,99.4,0,1.22E-16,-1,0,18205,0,54.36666667
128,USA,United States,North America,High,11-06-2017,2017,6,23,37.09,-95.71,331,3.68,-0.06,106.5,0,0,0,0,27.8,53,60.3,31.3,7.7,15.9,5.2,80.6,66698,68.1,100,2.163323026,1.22E-16,-1,0,9201.8,0,53.23333333
129,USA,United States,North America,High,18-06-2017,2017,6,24,37.09,-95.71,331,2.82,0.1,32.7,0,0,0,0,46.1,45,71.6,35.7,2.4,20.6,4.6,84.7,66698,74.5,100,1.223775432,1.22E-16,-1,0,15259.1,0,60.6
130,USA,United States,North America,High,25-06-2017,2017,6,25,37.09,-95.71,331,2.39,0.09,70.5,0,0,0,0,27.6,42,61.7,36.3,5.8,21.7,2.6,80.4,66698,83.4,90.7,1.916922612,1.22E-16,-1,0,9135.6,0,60.46666667
131,USA,United States,North America,High,02-07-2017,2017,7,26,37.09,-95.71,331,5.68,-0.12,106.2,0,0,0,0,44.5,98,52.2,35.5,10.2,13.4,9.8,81.7,66803,65.2,99.9,2.415913778,-0.5,-0.866025404,0,14729.5,0,50.96666667
132,USA,United States,North America,High,09-07-2017,2017,7,27,37.09,-95.71,331,-3.04,0.26,79.2,0,0,0,0,81.1,131,97.3,31.9,4.7,17.6,0,76.3,66803,59,98.6,1.740466175,-0.5,-0.866025404,0,26844.1,0,62.73333333
133,USA,United States,North America,High,16-07-2017,2017,7,28,37.09,-95.71,331,1.73,-0.57,43.3,0,0,0,0,34.6,49,60.5,32.6,3.3,20.9,11.6,80.2,66803,71.9,98.8,1.458615023,-0.5,-0.866025404,0,11452.6,0,55
134,USA,United States,North America,High,23-07-2017,2017,7,29,37.09,-95.71,331,-0.48,-0.39,73.6,0,0,0,0,47.9,39,64.2,33.4,3.8,15.2,0,81.9,66803,60.7,100,1.568615918,-0.5,-0.866025404,0,15854.9,0,52.76666667
135,USA,United States,North America,High,30-07-2017,2017,7,30,37.09,-95.71,331,0.57,0.82,88.8,0,0,0,0,28.7,45,52.5,30.5,6,14.3,0,87.1,66803,65.6,98.2,1.945910149,-0.5,-0.866025404,0,9499.7,0,49.53333333
136,USA,United States,North America,High,06-08-2017,2017,8,31,37.09,-95.71,331,-2.77,0.31,52,0,0,0,0,80.3,138,85.8,22.9,5.6,22.3,0,80.3,66909,73.2,100,1.887069649,-0.866025404,-0.5,0,26579.3,0,60.63333333
137,USA,United States,North America,High,13-08-2017,2017,8,32,37.09,-95.71,331,-5.94,-0.27,133.6,0,0,0,0,21.1,2,63.7,32.9,8.9,20.9,0,79.7,66909,79.2,96,2.292534757,-0.866025404,-0.5,0,6984.1,0,58.6
138,USA,United States,North America,High,20-08-2017,2017,8,33,37.09,-95.71,331,-5.41,-0.08,92.9,0,0,0,0,54.6,89,48.2,26.1,0,24.4,0,86.9,66909,73.9,94.8,0,-0.866025404,-0.5,0,18072.6,0,49.4
139,USA,United States,North America,High,27-08-2017,2017,8,34,37.09,-95.71,331,-4.32,-0.55,18,0,1,0,1,45.6,88,77.6,24.4,4.4,10.1,0,78.8,66909,71.8,92.8,1.686398954,-0.866025404,-0.5,0,15093.6,1,57.93333333
140,USA,United States,North America,High,03-09-2017,2017,9,35,37.09,-95.71,331,-5.49,0.04,52.9,0,0,0,0,29.2,50,54,30.1,6.6,18.5,0,81.4,67015,69.5,99.3,2.028148247,-1,-1.84E-16,0,9665.2,0,51.2
141,USA,United States,North America,High,10-09-2017,2017,9,36,37.09,-95.71,331,-5.21,0.85,59.4,0,0,0,0,40.7,72,58.9,40.1,6.1,18,0,78.9,67015,62.1,94.1,1.960094784,-1,-1.84E-16,0,13471.7,0,53.7
142,USA,United States,North America,High,17-09-2017,2017,9,37,37.09,-95.71,331,-4.69,0.92,108.1,0,0,0,0,54.3,89,48.3,31.9,2.6,15.4,0,84.7,67015,67.6,89.9,1.280933845,-1,-1.84E-16,0,17973.3,0,49.26666667
143,USA,United States,North America,High,24-09-2017,2017,9,38,37.09,-95.71,331,-7.29,0.17,102.5,0,0,0,0,16.5,95,52.1,36.4,10.9,12.4,0,90.4,67015,67.7,99.2,2.4765384,-1,-1.84E-16,0,5461.5,0,52.06666667
144,USA,United States,North America,High,01-10-2017,2017,10,39,37.09,-95.71,331,-8.2,0.18,54,0,0,0,0,76.3,116,76,29,5.8,16.8,0,82.4,67121,68.2,100,1.916922612,-0.866025404,0.5,0,25255.3,0,57.73333333
145,USA,United States,North America,High,08-10-2017,2017,10,40,37.09,-95.71,331,-2.88,0.03,0,0,0,0,0,91.5,147,70.2,31.4,0,32.1,0,83.7,67121,76,98.1,0,-0.866025404,0.5,0,30286.5,0,59.2
146,USA,United States,North America,High,15-10-2017,2017,10,41,37.09,-95.71,331,-1.97,0.64,35.1,0,0,0,0,49.6,89,88.2,34.2,10.9,17.3,0,80.2,67121,75.5,97.7,2.4765384,-0.866025404,0.5,0,16417.6,0,65.96666667
147,USA,United States,North America,High,22-10-2017,2017,10,42,37.09,-95.71,331,-2.38,-0.21,15.8,0,0,0,0,39.7,74,67.1,32.6,6.5,15.3,0,86.1,67121,74,100,2.014903021,-0.866025404,0.5,0,13140.7,0,57.9
148,USA,United States,North America,High,29-10-2017,2017,10,43,37.09,-95.71,331,-2.85,0.23,76.7,0,0,0,0,44,53,61.6,27.4,3,17.8,0,83.1,67121,68.5,90.3,1.386294361,-0.866025404,0.5,0,14564,0,52.5
149,USA,United States,North America,High,05-11-2017,2017,11,44,37.09,-95.71,331,-3.77,-0.35,66.9,0,0,0,0,70.1,81,63.4,24.4,2.2,22.6,0,84.4,67227,68.7,89.7,1.16315081,-0.5,0.866025404,0,23203.1,0,52.16666667
150,USA,United States,North America,High,12-11-2017,2017,11,45,37.09,-95.71,331,-5.65,0.09,58.4,0,0,0,0,82.3,104,44.5,31.4,10.4,24.7,0,79.6,67227,67.5,100,2.433613355,-0.5,0.866025404,0,27241.3,0,47.8
151,USA,United States,North America,High,19-11-2017,2017,11,46,37.09,-95.71,331,-1.54,0.31,85.3,0,0,0,0,111.9,174,78.5,31.4,0,15,0,80,67227,67.4,100,0,-0.5,0.866025404,0,37038.9,0,59.1
152,USA,United States,North America,High,26-11-2017,2017,11,47,37.09,-95.71,331,0.51,0.06,57.1,0,0,0,0,40.4,63,70.4,26,3,17,0,85.1,67227,65.9,97.4,1.386294361,-0.5,0.866025404,0,13372.4,0,54.1
153,USA,United States,North America,High,03-12-2017,2017,12,48,37.09,-95.71,331,-0.38,0.16,87,0,0,0,0,39.2,65,60.7,32.1,3.3,6.3,0,85.4,67333,77.1,100,1.458615023,-2.45E-16,1,0,12975.2,0,56.63333333
154,USA,United States,North America,High,10-12-2017,2017,12,49,37.09,-95.71,331,2.45,0.1,71.8,0,0,0,0,30.2,41,65.2,36.5,4.6,16.3,0,75.6,67333,73,92.5,1.722766598,-2.45E-16,1,0,9996.2,0,58.23333333
155,USA,United States,North America,High,17-12-2017,2017,12,50,37.09,-95.71,331,-0.2,-0.55,55.2,0,0,0,0,45.3,61,78.1,28.9,5.9,21.6,0,84.5,67333,75.2,99.4,1.931521412,-2.45E-16,1,0,14994.3,0,60.73333333
156,USA,United States,North America,High,24-12-2017,2017,12,51,37.09,-95.71,331,-0.3,-0.72,99.7,0,0,0,0,49.5,61,56.1,32,1.4,26.7,0,84.3,67333,73.2,98.1,0.875468737,-2.45E-16,1,0,16384.5,0,53.76666667
157,USA,United States,North America,High,31-12-2017,2017,12,52,37.09,-95.71,331,1.72,-0.02,81.2,0,0,0,0,18.7,39,50.5,28.8,2,5.7,0,82.4,67333,82.1,100,1.098612289,-2.45E-16,1,0,6189.7,0,53.8
158,USA,United States,North America,High,07-01-2018,2018,1,1,37.09,-95.71,331,3.24,0.07,101.2,0,0,0,0,10.2,32,60.2,34,6.3,18.6,4.4,80.8,67439,73,98,1.987874348,0.5,0.866025404,0,3376.2,0,55.73333333
159,USA,United States,North America,High,14-01-2018,2018,1,2,37.09,-95.71,331,4.92,0.84,52.4,0,0,0,0,12.8,22,54.4,35,5.7,17.4,11.8,82.2,67439,62,95.6,1.902107526,0.5,0.866025404,0,4236.8,0,50.46666667
160,USA,United States,North America,High,21-01-2018,2018,1,3,37.09,-95.71,331,2.35,-0.03,144,0,0,0,0,31.7,51,46.9,26.8,3.9,16.9,5.6,83.2,67439,72.8,94.2,1.589235205,0.5,0.866025404,0,10492.7,0,48.83333333
161,USA,United States,North America,High,28-01-2018,2018,1,4,37.09,-95.71,331,7.51,0.63,146,0,0,0,0,5.4,95,39.1,32,6.4,23.4,9.2,80,67439,68.4,100,2.00148,0.5,0.866025404,0,1787.4,0,46.5
162,USA,United States,North America,High,04-02-2018,2018,2,5,37.09,-95.71,331,11.52,-0.74,108.2,0,0,0,0,25.1,41,65.9,23.2,11.6,9,14.7,78.8,67544,69.6,98.7,2.533696814,0.866025404,0.5,0,8308.1,0,52.9
163,USA,United States,North America,High,11-02-2018,2018,2,6,37.09,-95.71,331,9,0.25,107.9,0,0,0,0,46.7,100,50.4,32.2,3,20.6,12.6,87.9,67544,66.8,100,1.386294361,0.866025404,0.5,0,15457.7,0,49.8
164,USA,United States,North America,High,18-02-2018,2018,2,7,37.09,-95.71,331,8.4,0.42,71.1,1,0,0,1,82.9,130,73.7,33.6,1.2,21.5,23.7,83.3,67544,67.2,97.4,0.78845736,0.866025404,0.5,8.4,27439.9,1,58.16666667
165,USA,United States,North America,High,25-02-2018,2018,2,8,37.09,-95.71,331,8.51,0.03,175.9,0,0,0,0,18.7,39,53.8,26.9,9,25.6,8.5,80.4,67544,60.7,100,2.302585093,0.866025404,0.5,0,6189.7,0,47.13333333
166,USA,United States,North America,High,04-03-2018,2018,3,9,37.09,-95.71,331,11.46,-0.92,142.1,1,0,0,1,31.9,34,57.5,30.3,5.3,21.4,35.3,82.8,67650,61.7,100,1.840549633,1,6.12E-17,11.46,10558.9,1,49.83333333
167,USA,United States,North America,High,11-03-2018,2018,3,10,37.09,-95.71,331,8.48,-0.6,111.7,1,0,0,1,60.7,69,70.1,22.2,6.1,22.9,17.4,83.8,67650,56.5,100,1.960094784,1,6.12E-17,8.48,20091.7,1,49.6
168,USA,United States,North America,High,18-03-2018,2018,3,11,37.09,-95.71,331,11.38,0.68,86.7,1,0,0,1,0,5,47,34.5,6,16.1,21.9,79.2,67650,69.7,94.3,1.945910149,1,6.12E-17,11.38,0,1,50.4
169,USA,United States,North America,High,25-03-2018,2018,3,12,37.09,-95.71,331,12.11,-0.51,139.7,0,0,0,0,43.6,50,51.1,31.8,6.7,16.2,13,80.7,67650,77.3,91.1,2.041220329,1,6.12E-17,0,14431.6,0,53.4
170,USA,United States,North America,High,01-04-2018,2018,4,13,37.09,-95.71,331,11.27,0.97,131.5,0,0,0,0,44.2,87,69.8,27.3,8.2,13.5,15.1,91.8,67756,71.3,100,2.219203484,0.866025404,-0.5,0,14630.2,0,56.13333333
171,USA,United States,North America,High,08-04-2018,2018,4,14,37.09,-95.71,331,11.97,-0.02,135.8,1,0,0,1,55,86,73.5,34.7,6.3,22.7,23.4,83.8,67756,66.7,94.2,1.987874348,0.866025404,-0.5,11.97,18205,1,58.3
172,USA,United States,North America,High,15-04-2018,2018,4,15,37.09,-95.71,331,12.15,0.3,169.1,1,0,0,1,37.5,48,56.1,40.2,4.8,20.8,30.7,86.4,67756,64.5,100,1.757857918,0.866025404,-0.5,12.15,12412.5,1,53.6
173,USA,United States,North America,High,22-04-2018,2018,4,16,37.09,-95.71,331,13.95,0.09,110.3,1,0,0,1,44.7,52,62.6,26.3,2,20.4,34.4,85.8,67756,66.3,100,1.098612289,0.866025404,-0.5,13.95,14795.7,1,51.73333333
174,USA,United States,North America,High,29-04-2018,2018,4,17,37.09,-95.71,331,13.79,0.1,96.3,0,0,0,0,15,2,39.3,36.1,3.1,26.2,19.4,86.2,67756,61.5,94.2,1.410986974,0.866025404,-0.5,0,4965,0,45.63333333
175,USA,United States,North America,High,06-05-2018,2018,5,18,37.09,-95.71,331,9.11,-0.21,117.9,1,0,0,1,49,68,53.4,28.4,5.8,13.7,15.9,82.6,67862,71.2,99.5,1.916922612,0.5,-0.866025404,9.11,16219,1,51
176,USA,United States,North America,High,13-05-2018,2018,5,19,37.09,-95.71,331,7.32,-0.05,82.4,0,0,0,0,65.8,114,51.3,25.1,0.5,15.3,8.7,79.5,67862,62.8,95.1,0.405465108,0.5,-0.866025404,0,21779.8,0,46.4
177,USA,United States,North America,High,20-05-2018,2018,5,20,37.09,-95.71,331,8.57,0.1,85.1,0,0,0,0,47.4,70,66.1,31.5,2.6,26,17.9,77.8,67862,75.9,100,1.280933845,0.5,-0.866025404,0,15689.4,0,57.83333333
178,USA,United States,North America,High,27-05-2018,2018,5,21,37.09,-95.71,331,9.26,0.4,56.9,2,0,0,2,62.4,99,76.6,28.3,8.1,24.3,27.9,84,67862,68.8,92.1,2.208274414,0.5,-0.866025404,18.52,20654.4,1,57.9
179,USA,United States,North America,High,03-06-2018,2018,6,22,37.09,-95.71,331,7.73,0.04,132.6,0,0,0,0,25.1,46,47.3,30.1,4.5,19.6,8.1,81.2,67968,69.3,100,1.704748092,1.22E-16,-1,0,8308.1,0,48.9
180,USA,United States,North America,High,10-06-2018,2018,6,23,37.09,-95.71,331,2.5,0.94,135.9,0,0,0,0,0.5,11,45.1,36,5.9,17.3,0,80,67968,66.5,95.2,1.931521412,1.22E-16,-1,0,165.5,0,49.2
181,USA,United States,North America,High,17-06-2018,2018,6,24,37.09,-95.71,331,4.66,-0.29,110.3,0,0,0,0,75.1,104,74.9,31.1,6.4,18.9,7.5,85.1,67968,72.4,93.6,2.00148,1.22E-16,-1,0,24858.1,0,59.46666667
182,USA,United States,North America,High,24-06-2018,2018,6,25,37.09,-95.71,331,5.62,-0.31,86.3,0,0,0,0,59.8,87,78.7,40.3,2.6,11.6,7.3,86.9,67968,73.6,98.6,1.280933845,1.22E-16,-1,0,19793.8,0,64.2
183,USA,United States,North America,High,01-07-2018,2018,7,26,37.09,-95.71,331,0.21,0.42,62.2,0,0,0,0,90.6,166,69.5,29.3,7.6,16.6,0,82.4,68074,70.1,90.1,2.151762203,-0.5,-0.866025404,0,29988.6,0,56.3
184,USA,United States,North America,High,08-07-2018,2018,7,27,37.09,-95.71,331,0.54,-0.17,118.8,0,0,0,0,4.8,19,48.7,27.7,7.4,20.2,0,80.7,68074,74.8,98.1,2.128231706,-0.5,-0.866025404,0,1588.8,0,50.4
185,USA,United States,North America,High,15-07-2018,2018,7,28,37.09,-95.71,331,-1.2,-0.34,159.3,0,0,0,0,59.3,105,63.1,25,8,12.8,0,85.7,68074,73.5,99.8,2.197224577,-0.5,-0.866025404,0,19628.3,0,53.86666667
186,USA,United States,North America,High,22-07-2018,2018,7,29,37.09,-95.71,331,-4.23,-0.63,66.6,0,0,0,0,57.1,98,68.9,27.7,3.8,26.5,0,84.1,68074,71.8,94.8,1.568615918,-0.5,-0.866025404,0,18900.1,0,56.13333333
187,USA,United States,North America,High,29-07-2018,2018,7,30,37.09,-95.71,331,-2.9,0.44,65.1,0,0,0,0,90.6,132,81.4,28.3,4.1,19,0,82.1,68074,62.9,100,1.62924054,-0.5,-0.866025404,0,29988.6,0,57.53333333
188,USA,United States,North America,High,05-08-2018,2018,8,31,37.09,-95.71,331,-2.84,-0.3,36.7,0,0,0,0,55.5,90,45.7,35.6,9,6.8,0,78.6,68180,75.3,99.7,2.302585093,-0.866025404,-0.5,0,18370.5,0,52.2
189,USA,United States,North America,High,12-08-2018,2018,8,32,37.09,-95.71,331,-0.39,-0.05,70.3,0,0,0,0,101.4,156,71.3,28.1,2.6,20.7,0,82.1,68180,67.6,93.3,1.280933845,-0.866025404,-0.5,0,33563.4,0,55.66666667
190,USA,United States,North America,High,19-08-2018,2018,8,33,37.09,-95.71,331,-2.76,-1.27,58.1,0,0,0,0,47.2,59,84.5,28.4,1.7,22.7,0,83.5,68180,70.7,100,0.993251773,-0.866025404,-0.5,0,15623.2,0,61.2
191,USA,United States,North America,High,26-08-2018,2018,8,34,37.09,-95.71,331,-7.88,-0.02,40.2,0,0,0,0,87.7,137,73.3,29.4,8.1,17.6,0,84,68180,68.6,100,2.208274414,-0.866025404,-0.5,0,29028.7,0,57.1
192,USA,United States,North America,High,02-09-2018,2018,9,35,37.09,-95.71,331,-4.13,0.17,28,0,1,0,1,84.4,119,56.6,34,3.1,12.6,0,75.9,68286,66.1,81.7,1.410986974,-1,-1.84E-16,0,27936.4,1,52.23333333
193,USA,United States,North America,High,09-09-2018,2018,9,36,37.09,-95.71,331,-2.83,0.71,62.3,0,0,0,0,19.1,26,55.7,36.6,7,14.8,0,84.6,68286,72.3,100,2.079441542,-1,-1.84E-16,0,6322.1,0,54.86666667
194,USA,United States,North America,High,16-09-2018,2018,9,37,37.09,-95.71,331,-3.34,0.12,83.6,0,0,0,0,53.5,67,80.1,34.1,3.7,16.1,0,83.4,68286,72.3,100,1.547562509,-1,-1.84E-16,0,17708.5,0,62.16666667
195,USA,United States,North America,High,23-09-2018,2018,9,38,37.09,-95.71,331,-1.71,0.61,46.1,0,0,0,0,74.3,96,76.3,42.1,4.3,14.3,0,81.4,68286,64.6,95.8,1.667706821,-1,-1.84E-16,0,24593.3,0,61
196,USA,United States,North America,High,30-09-2018,2018,9,39,37.09,-95.71,331,-7.99,0.08,67.1,0,0,0,0,23.9,59,62.3,35.6,3,22.8,0,84.2,68286,74.5,100,1.386294361,-1,-1.84E-16,0,7910.9,0,57.46666667
197,USA,United States,North America,High,07-10-2018,2018,10,40,37.09,-95.71,331,-7.48,-0.37,58.1,0,0,0,0,24.7,44,43.7,32.4,1.3,21.3,0,83.3,68391,66.5,100,0.832909123,-0.866025404,0.5,0,8175.7,0,47.53333333
198,USA,United States,North America,High,14-10-2018,2018,10,41,37.09,-95.71,331,-6.05,-0.43,0,0,1,0,1,51.7,85,60.1,28.2,1.3,24.3,0,84.4,68391,65.5,82.4,0.832909123,-0.866025404,0.5,0,17112.7,1,51.26666667
199,USA,United States,North America,High,21-10-2018,2018,10,42,37.09,-95.71,331,-6.11,0.14,77.2,0,0,0,0,24.3,42,60.4,30.2,3.5,24.6,0,78.9,68391,60.9,100,1.504077397,-0.866025404,0.5,0,8043.3,0,50.5
200,USA,United States,North America,High,28-10-2018,2018,10,43,37.09,-95.71,331,-2.93,0.74,63.2,0,0,0,0,74.1,142,81.9,35.4,9.9,27.3,0,80.8,68391,67.5,93,2.388762789,-0.866025404,0.5,0,24527.1,0,61.6
201,USA,United States,North America,High,04-11-2018,2018,11,44,37.09,-95.71,331,-2.42,0.16,40.6,0,0,0,0,65.9,77,71.2,36.4,6.6,22,0,86.1,68497,69.7,96.5,2.028148247,-0.5,0.866025404,0,21812.9,0,59.1
202,USA,United States,North America,High,11-11-2018,2018,11,45,37.09,-95.71,331,-0.9,0.36,44.9,0,0,0,0,51.1,57,76.4,37.2,1.1,22.8,0,83.6,68497,64.9,93.7,0.741937345,-0.5,0.866025404,0,16914.1,0,59.5
203,USA,United States,North America,High,18-11-2018,2018,11,46,37.09,-95.71,331,-3.37,0.99,81.6,0,0,0,0,55.5,91,80,39.2,6.5,13.6,3.1,77.5,68497,64.5,98.2,2.014903021,-0.5,0.866025404,0,18370.5,0,61.23333333
204,USA,United States,North America,High,25-11-2018,2018,11,47,37.09,-95.71,331,-0.74,0.15,79.7,0,0,0,0,0.6,18,42.1,30,7.8,19.8,0,81.5,68497,74,100,2.174751721,-0.5,0.866025404,0,198.6,0,48.7
205,USA,United States,North America,High,02-12-2018,2018,12,48,37.09,-95.71,331,-1.34,0.19,34,0,0,0,0,78.1,121,74.2,36.9,4.6,17.6,0,80.5,68603,71.7,100,1.722766598,-2.45E-16,1,0,25851.1,0,60.93333333
206,USA,United States,North America,High,09-12-2018,2018,12,49,37.09,-95.71,331,-0.49,-0.25,44.1,0,0,0,0,7.9,8,35.4,26.4,3.2,23.8,0,80.8,68603,66.2,97.8,1.435084525,-2.45E-16,1,0,2614.9,0,42.66666667
207,USA,United States,North America,High,16-12-2018,2018,12,50,37.09,-95.71,331,3.52,-0.49,58.4,0,0,0,0,56.6,98,63.2,18,4.5,25.3,3,79,68603,71.2,94.4,1.704748092,-2.45E-16,1,0,18734.6,0,50.8
208,USA,United States,North America,High,23-12-2018,2018,12,51,37.09,-95.71,331,1.76,-0.63,97.9,0,0,0,0,19.2,28,36.9,24.9,1.4,6.9,0.7,84.5,68603,78.2,100,0.875468737,-2.45E-16,1,0,6355.2,0,46.66666667
209,USA,United States,North America,High,30-12-2018,2018,12,52,37.09,-95.71,331,1.86,0.48,116,0,0,0,0,40.2,43,57.1,40.9,4.8,1.9,0,81.7,68603,67.9,100,1.757857918,-2.45E-16,1,0,13306.2,0,55.3
210,USA,United States,North America,High,06-01-2019,2019,1,1,37.09,-95.71,331,5.76,-0.18,25.2,0,0,0,0,48.9,69,83.7,37.2,11.7,17.7,7.5,79,68709,62.4,100,2.541601993,0.5,0.866025404,0,16185.9,0,61.1
211,USA,United States,North America,High,13-01-2019,2019,1,2,37.09,-95.71,331,5.04,-0.47,71.2,0,0,0,0,24.8,28,52.1,24.9,7.5,13,5.7,80.3,68709,76.1,97.2,2.140066163,0.5,0.866025404,0,8208.8,0,51.03333333
212,USA,United States,North America,High,20-01-2019,2019,1,3,37.09,-95.71,331,5.07,0.67,99.3,0,0,0,0,26.9,48,47,36.8,6.2,17,0.4,86.2,68709,65.6,100,1.974081026,0.5,0.866025404,0,8903.9,0,49.8
213,USA,United States,North America,High,27-01-2019,2019,1,4,37.09,-95.71,331,5.14,0.31,35.3,0,0,0,0,38.3,57,52.4,26.9,3,20,3.8,80.7,68709,58.8,89.1,1.386294361,0.5,0.866025404,0,12677.3,0,46.03333333
214,USA,United States,North America,High,03-02-2019,2019,2,5,37.09,-95.71,331,8.16,-1.29,87.1,0,0,0,0,71.9,102,65.6,18,12.2,19.6,10.9,82.5,68815,74.4,96.5,2.58021683,0.866025404,0.5,0,23798.9,0,52.66666667
