country,year,co2_production,gni_per_capita,hdi,life_expectancy
Algeria,1992,2.955540051,8123.264461,0.599,67.7571
Ecuador,1992,2.049219452,7992.61883,0.658,70.1172
Egypt,1992,1.36260851,6186.818204,0.585,65.0305
Eritrea,1992,4.567279106874533,1090.351108,0.4708,52.4652
Spain,1992,6.339151671,27598.65085,0.772,77.5904
Estonia,1992,16.01465795,10715.52519,0.719,69.3445
Ethiopia,1992,0.057108037,599.818088,0.4077727272727273,46.9015
Finland,1992,10.76019961,30575.1739,0.825,75.6469
Fiji,1992,0.995474627,8379.900569,0.651,65.8269
France,1992,7.121596638,34485.28355,0.806,77.2958
Micronesia (Federated States of),1992,1.011845466,3611.756334,0.6151818181818182,67.832
Gabon,1992,4.904251934,16035.15755,0.615,60.5447
United Kingdom,1992,10.32070846,31001.96039,0.816,76.3063
Georgia,1992,2.880298737,5057.072623,0.7622272727272729,67.783
Ghana,1992,0.233924577,2449.04456,0.47,56.2313
Guinea,1992,0.157667363,1424.105518,0.282,48.3626
Gambia,1992,0.192569162,2218.053517,0.357,52.9408
Guinea-Bissau,1992,0.17595923,1688.978553,0.45623529411764707,47.9205
Equatorial Guinea,1992,0.147455876,3420.464139,0.5762272727272727,51.1127
Greece,1992,8.155544654,25173.1825,0.769,77.282
Grenada,1992,1.206710235,8456.85149,0.7784500000000001,71.291
Guatemala,1992,0.609689774,5654.359661,0.492,62.9135
Guyana,1992,1.390057734,2246.622794,0.52,62.787
"Hong Kong, China (SAR)",1992,5.612969307,30020.79536,0.802,78.0148
Honduras,1992,0.512081009,3602.795533,0.521,65.9909
Croatia,1992,3.459090926,9488.932003999998,0.8049259259259259,72.7094
Haiti,1992,0.121390921,3273.608006,0.435,53.842
Hungary,1992,5.993540259,15530.03207,0.714,69.1671
Indonesia,1992,1.084358326,4747.871447,0.54,64.1264
India,1992,0.721464905,1828.853344,0.442,59.4524
Ireland,1992,9.48892206,24295.49219,0.751,75.4278
Iran (Islamic Republic of),1992,3.860725953,9575.856149,0.627,66.7765
Iraq,1992,3.200035386,2970.509078,0.524,66.7077
Iceland,1992,8.668042791,30241.17063,0.828,78.6183
Israel,1992,8.854209624,22583.41991,0.797,76.869
Italy,1992,7.687686544,36861.78313,0.789,77.3642
Jamaica,1992,3.13228221,8557.333461,0.663,72.1885
Jordan,1992,3.012867828,7786.734365,0.637,70.3163
Japan,1992,9.410228157,36898.38045,0.85,79.2918
Kazakhstan,1992,15.16688599,11610.37615,0.667,64.1593
Kenya,1992,0.213313724,3242.159922,0.473,57.2589
Kyrgyzstan,1992,2.487723365,3991.41314,0.622,64.0521
Cambodia,1992,0.140109679,1079.848145,0.387,56.0214
Kiribati,1992,0.343043629,2288.651043,0.599409090909091,61.8931
Saint Kitts and Nevis,1992,2.700936187,15870.94859,0.7671764705882352,66.9718
Korea (Republic of),1992,6.842533487,14567.79055,0.754,72.9564
Kuwait,1992,15.50297448,46194.32954,0.678,75.6914
Lao People's Democratic Republic,1992,0.131707505,2025.237334,0.417,54.9521
Lebanon,1992,3.162055464,12403.2203,0.7487058823529412,71.1924
Liberia,1992,0.193837604,1054.331589,0.45734782608695645,42.7378
Libya,1992,7.960721454,15540.54357,0.681,70.2324
Saint Lucia,1992,1.499082957,11138.02825,0.695,70.799
Liechtenstein,1992,7.002673163,90095.67947,0.9139545454545455,77.2209
Sri Lanka,1992,0.287892627,4134.343499,0.65,72.5298
Lesotho,1992,0.890149443,2274.089439,0.476,58.555
Lithuania,1992,5.748614601,11472.76501,0.714,70.4432
Luxembourg,1992,31.19541945,63988.76049,0.8,75.3879
Latvia,1992,5.416803104,10258.69473,0.706,68.7405
Morocco,1992,0.962094411,3757.469974,0.457,63.4015
Monaco,1992,4.567279106874533,9488.932003999998,0.6685235231455086,76.8424
Moldova (Republic of),1992,4.793029965,8242.950799,0.632,66.9605
Madagascar,1992,0.079736055,1596.031454,0.48373913043478267,53.0386
Maldives,1992,0.97699617,8842.705788,0.6771851851851851,65.0067
Mexico,1992,3.82175794,15159.62013,0.667,70.6161
Marshall Islands,1992,1.562473348,4013.924691,0.636,62.3834
North Macedonia,1992,5.523671982,9488.932003999998,0.7189629629629629,71.2002
Mali,1992,0.052260175,1460.367638,0.249,47.4957
Malta,1992,6.292352898,20618.92487,0.737,75.3819
Myanmar,1992,0.114191219,588.1361283,0.356,57.2511
Montenegro,1992,2.403377983,9488.932003999998,0.8064210526315789,74.3526
Mongolia,1992,4.90034522,3952.230458,0.564,59.6413
Mozambique,1992,0.075199183,416.0326599,0.234,44.9492
Mauritania,1992,0.422379816,4373.588889,0.411,60.2614
Mauritius,1992,1.576610684,8833.057472,0.639,70.2878
Malawi,1992,0.081145178,911.3270308,0.319,43.4126
Malaysia,1992,3.839515908,11123.44916,0.656,71.5257
Namibia,1992,0.758425744,6576.686207,0.588,61.5449
Niger,1992,0.061690696,1077.633416,0.222,42.9473
Nigeria,1992,0.461906052,3021.759294,0.49994736842105264,45.6678
Nicaragua,1992,0.543611749,2953.98042,0.505,64.2657
Netherlands,1992,11.21038817,37086.69505,0.853,77.3595
Norway,1992,8.029477136,37287.23,0.851,77.2461
Nepal,1992,0.061835701,1653.737712,0.416,56.7101
Nauru,1992,12.05483549,9488.932003999998,0.6685235231455086,61.2233
New Zealand,1992,8.071207283,22092.80995,0.818,76.1899
Oman,1992,5.996495695,31530.90562,0.7835454545454545,70.6556
Pakistan,1992,0.632202512,3033.304323,0.409,60.1158
Panama,1992,1.596418259,11607.9439,0.678,71.4617
Peru,1992,0.913744342,4990.049823,0.625,66.1489
Philippines,1992,0.742736294,4043.349832,0.603,67.0877
Palau,1992,12.47855701,13196.84708,0.7684545454545456,62.236
Papua New Guinea,1992,0.453060729,2454.136759,0.391,60.2184
Poland,1992,9.548789037,10237.20465,0.718,70.9072
Korea (Democratic People's Rep. of),1992,4.917658369,9488.932003999998,0.6685235231455086,70.8239
Portugal,1992,5.123118048,24140.77949,0.727,74.8701
Paraguay,1992,0.58040286,7980.975906,0.605,68.3952
"Palestine, State of",1992,0.400408802,4585.072095,0.6952777777777778,68.5922
Qatar,1992,54.05847859,62901.16988,0.756,74.1222
Romania,1992,5.571354881,10746.64888,0.679,69.4055
Russian Federation,1992,13.20499655,17177.25745,0.728,67.56
Rwanda,1992,0.071541711,1047.102417,0.43851851851851853,44.3189
Saudi Arabia,1992,18.29429803,47054.21818,0.694,69.9254
Sudan,1992,0.183870535,2875.888179,0.331,45.8909
Senegal,1992,0.428367819,2387.01929,0.375,57.1124
Singapore,1992,14.82712753,41252.48872,0.748,75.6009
Solomon Islands,1992,0.488552857,2508.407433,0.5357391304347826,65.7671
Sierra Leone,1992,0.073318822,1452.989273,0.305,43.6214
El Salvador,1992,0.61237116,5496.950396,0.548,64.6574
San Marino,1992,4.567279106874533,52729.44043,0.855,78.8439
Somalia,1992,0.093311058,1502.209501,0.6685235231455086,27.3116
Serbia,1992,4.413703075,9488.932003999998,0.7485555555555555,70.8839
South Sudan,1992,0.068495513,9488.932003999998,0.40408333333333335,22.7245
Sao Tome and Principe,1992,0.382352941,2279.000265,0.485,61.2837
Suriname,1992,4.826995994,11490.59154,0.7250555555555556,64.6503
Slovakia,1992,9.171532621,12981.88607,0.694,71.3665
Slovenia,1992,6.9177811,9488.932003999998,0.8674814814814815,73.5449
Sweden,1992,6.618733062,33487.79389,0.82,78.0709
Eswatini (Kingdom of),1992,0.959327238,5419.635968,0.54,61.7346
Seychelles,1992,2.370242929,15634.95973,0.7738636363636363,69.0824
Syrian Arab Republic,1992,3.227387597,4861.512338,0.573,70.2625
Chad,1992,0.063979255,1103.940439,0.35804545454545456,46.1019
Togo,1992,0.26115682,1602.241461,0.406,54.2992
Thailand,1992,1.832929053,7971.357491,0.595,70.8853
Tajikistan,1992,1.328143202,3326.931579,0.57,55.0738
Turkmenistan,1992,8.203971288,8179.417471,0.7191176470588235,63.8752
Timor-Leste,1992,4.567279106874533,3278.148333,0.5925499999999999,46.2758
Tonga,1992,0.729735113,4754.482918,0.656,67.6864
Trinidad and Tobago,1992,15.44680407,10420.72124,0.663,68.3914
Tunisia,1992,1.728725365,5999.871306,0.588,70.7015
TÃ¼rkiye,1992,2.940364005,13435.52932,0.61,68.4861
Tuvalu,1992,0.804214223,3345.256001,0.558,60.4911
Tanzania (United Republic of),1992,0.080767927,1292.79506,0.369,50.9888
Uganda,1992,0.042980498,905.1111706,0.325,46.3684
Ukraine,1992,11.45675862,13428.01374,0.715,68.6289
Uruguay,1992,1.630356219,11984.48622,0.708,73.4412
United States,1992,20.10766362,39677.08666,0.878,75.7776
Uzbekistan,1992,5.192219047,2928.28956,0.6734545454545454,65.1091
Saint Vincent and the Grenadines,1992,0.780657712,6617.215376,0.7350454545454546,72.6238
Venezuela (Bolivarian Republic of),1992,5.135637124,18235.914,0.675,71.806
Viet Nam,1992,0.302842068,1799.139508,0.504,69.9579
Vanuatu,1992,0.4014178,2472.191472,0.5947058823529412,67.3535
Samoa,1992,0.597788386,9488.932003999998,0.6992222222222222,68.3855
Yemen,1992,0.762195604,2550.0361,0.391,59.4283
South Africa,1992,7.792787282,10178.63915,0.647,63.3414
Zambia,1992,0.286901011,1818.589486,0.408,46.5119
Zimbabwe,1992,1.533278009,2477.582183,0.498,56.4354
Afghanistan,1993,0.084284849,1525.533426,0.297,51.4664
Angola,1993,0.439646536,2034.215197,0.5035217391304347,42.1009
Albania,1993,0.724712295,3538.885493,0.617,73.9391
Andorra,1993,6.730576832,40085.31589,0.8515,78.6633
United Arab Emirates,1993,30.17091866,92505.3311,0.748,72.5213
Argentina,1993,3.467091997,17132.68448,0.739,72.5646
Armenia,1993,0.765660811,2560.861392,0.616,68.8415
Antigua and Barbuda,1993,3.286559132,14895.35744,0.7925333333333334,73.4819
Australia,1993,16.54952607,30994.67247,0.873,78.0098
Austria,1993,7.686282182,40348.79883,0.84,76.2258
Azerbaijan,1993,6.384551649,4329.430055,0.6898888888888889,61.2856
Burundi,1993,0.039180394,1061.41947,0.26,37.105
Belgium,1993,12.00145395,38288.6253,0.85,76.3611
Benin,1993,0.173431927,2189.507042,0.375,54.5366
Burkina Faso,1993,0.065589278,1056.124309,0.3729130434782609,49.2089
Bangladesh,1993,0.145562365,1669.134671,0.42,57.927
Bulgaria,1993,6.812691362,10854.43523,0.689,71.2257
Bahrain,1993,27.24417672,47336.6795,0.761,73.375
Bahamas,1993,6.434155141,32220.53644,0.808074074074074,70.6559
Bosnia and Herzegovina,1993,3.084283969,9488.932003999998,0.7297727272727272,51.5189
Belarus,1993,7.55343273,7305.005247,0.7642222222222222,68.6412
Belize,1993,1.909655808,5904.410378,0.614,69.9882
Bolivia (Plurinational State of),1993,1.065480627,4640.757945,0.578,58.4179
Brazil,1993,1.557586459,10283.33104,0.63,67.1092
Barbados,1993,4.170551096,12095.37287,0.731,73.1904
Brunei Darussalam,1993,17.62525694,71145.64019,0.786,72.3118
Bhutan,1993,0.323134233,2750.995332,0.6306666666666666,58.1173
Botswana,1993,2.283594571,9248.497868,0.588,57.7188
Central African Republic,1993,0.064954144,1193.532726,0.319,48.353
Canada,1993,16.25311182,31256.54129,0.866,77.7229
Switzerland,1993,6.347552479,56785.73518,0.861,78.2332
Chile,1993,2.434812004,11662.75178,0.716,74.1953
China,1993,2.397120214,1981.356506,0.515,69.2164
CÃ´te d'Ivoire,1993,0.383750527,2555.206638,0.433,51.9249
Cameroon,1993,0.222775183,2552.668611,0.439,54.0615
Congo (Democratic Republic of the),1993,0.068587989,1098.405542,0.375,49.5512
Congo,1993,0.453303738,4132.073586,0.512,54.1462
Colombia,1993,1.804944391,8526.156226,0.635,69.3418
Comoros,1993,0.163107591,2976.93156,0.5187272727272728,57.2762
Cabo Verde,1993,0.300284385,2931.845556,0.6371818181818182,65.3121
Costa Rica,1993,1.153782969,10757.17708,0.682,76.7029
Cuba,1993,1.837263676,3500.641719,0.659,74.2608
Cyprus,1993,7.034293908,25800.59511,0.765,74.6497
Czechia,1993,13.38338149,19892.24668,0.751,72.853
Germany,1993,11.887968,38069.03107,0.852,76.0959
Djibouti,1993,0.485775956,1969.164335,0.43300000000000005,55.7737
Dominica,1993,0.879388968,8755.249351,0.7066363636363637,70.9373
Denmark,1993,11.67956335,37441.46318,0.844,75.1877
Dominican Republic,1993,1.485305103,6690.139357,0.6,68.4715
Algeria,1993,2.96517,7837.072107,0.601,67.7195
Ecuador,1993,2.197561895,8054.395535,0.662,70.3451
Egypt,1993,1.54103183,6234.452425,0.591,65.4677
Eritrea,1993,4.567279106874533,1241.240924,0.4708,53.2341
Spain,1993,6.101347647,27210.49062,0.781,77.7302
Estonia,1993,13.03958641,9873.967388,0.71,68.5792
Ethiopia,1993,0.056169776,651.5432319,0.4077727272727273,47.394
Finland,1993,11.11012307,29991.06614,0.829,75.8849
Fiji,1993,0.984313139,8294.048161,0.654,65.9283
France,1993,6.757258593,34232.17801,0.809,77.348
Micronesia (Federated States of),1993,0.987249194,3811.234761,0.6151818181818182,68.0589
Gabon,1993,4.830847037,16055.79693,0.619,60.7183
United Kingdom,1993,10.04535341,31663.94445,0.82,76.1627
Georgia,1993,1.903586457,3369.207899,0.7622272727272729,67.6557
Ghana,1993,0.267558383,2486.908352,0.475,56.416
Guinea,1993,0.157774947,1483.386551,0.289,48.9617
Gambia,1993,0.196868207,2188.429762,0.363,53.748
Guinea-Bissau,1993,0.175575965,1680.351874,0.45623529411764707,48.2284
Equatorial Guinea,1993,0.150476507,3715.692003,0.5762272727272727,51.3077
Greece,1993,8.00245685,24423.52532,0.769,77.654
Grenada,1993,1.230886694,8060.280186,0.7784500000000001,71.5761
Guatemala,1993,0.561220732,5746.26574,0.497,63.3495
Guyana,1993,1.384616201,2734.555406,0.534,63.1518
"Hong Kong, China (SAR)",1993,5.866369877,32847.8129,0.811,78.3262
Honduras,1993,0.523412005,3809.280026,0.527,66.2507
Croatia,1993,3.578044499,9488.932003999998,0.8049259259259259,73.2173
Haiti,1993,0.091707348,3036.434252,0.436,54.3505
Hungary,1993,6.119200322,15918.77751,0.722,69.1803
Indonesia,1993,1.151484658,5042.223856,0.548,64.5981
India,1993,0.730982832,1880.994675,0.446,59.8152
Ireland,1993,9.505569745,24939.27091,0.76,75.2942
Iran (Islamic Republic of),1993,3.944943926,9519.871916,0.634,67.139
Iraq,1993,3.330494166,4285.113096,0.545,66.8969
Iceland,1993,9.180448952,30291.10844,0.829,78.7296
Israel,1993,8.973580029,22937.6447,0.804,77.4502
Italy,1993,7.545851607,36590.20921,0.795,77.6524
Jamaica,1993,3.220261283,9274.49058,0.667,71.9215
Jordan,1993,2.802367219,7776.234809,0.641,70.518
Japan,1993,9.325937832,36606.24443,0.855,79.4342
Kazakhstan,1993,13.57092247,10591.41835,0.663,64.1985
Kenya,1993,0.237781169,3088.073787,0.471,56.6168
Kyrgyzstan,1993,1.896207807,3361.234013,0.609,63.8221
Cambodia,1993,0.138906538,1095.719377,0.39,56.0803
Kiribati,1993,0.387130857,2259.066259,0.599409090909091,62.321
Saint Kitts and Nevis,1993,2.761152303,16711.09332,0.7671764705882352,67.5802
Korea (Republic of),1993,7.449452834,15412.08635,0.763,73.283
Kuwait,1993,27.71590093,60636.73609,0.705,75.7944
Lao People's Democratic Republic,1993,0.131477784,2088.683032,0.424,55.4349
Lebanon,1993,3.189925468,12822.9799,0.7487058823529412,71.3824
Liberia,1993,0.214817734,715.5722036,0.45734782608695645,42.1661
Libya,1993,8.140319104,14633.29408,0.684,70.4202
Saint Lucia,1993,1.635183287,10916.08186,0.695,71.1142
Liechtenstein,1993,7.173644704,89361.04078,0.9139545454545455,76.6858
Sri Lanka,1993,0.277570384,4383.200867,0.658,73.052
Lesotho,1993,0.896755415,2271.234945,0.472,57.9912
Lithuania,1993,4.455258754,9649.289894,0.697,68.9906
Luxembourg,1993,31.13505204,66127.32226,0.81,75.9415
Latvia,1993,4.615975538,8843.247431,0.69,67.2309
Morocco,1993,1.023846001,3644.378573,0.463,63.8721
Monaco,1993,4.567279106874533,9488.932003999998,0.6685235231455086,77.4391
Moldova (Republic of),1993,3.625090537,8178.105482,0.634,66.5434
Madagascar,1993,0.079405402,1584.924367,0.48373913043478267,53.906
Maldives,1993,0.815564395,9141.683215,0.6771851851851851,65.7392
Mexico,1993,3.814561598,15226.64346,0.669,70.9423
Marshall Islands,1993,1.691156108,4223.778283,0.636,62.4759
North Macedonia,1993,5.102548956,9488.932003999998,0.7189629629629629,71.88
Mali,1993,0.055331821,1472.333934,0.257,47.7325
Malta,1993,7.797451284,21172.83139,0.747,76.6963
Myanmar,1993,0.123641869,620.8380489,0.363,57.6313
Montenegro,1993,2.090318703,9488.932003999998,0.8064210526315789,74.6517
Mongolia,1993,4.092725918,3652.918707,0.551,60.038
Mozambique,1993,0.082917297,443.6379281,0.239,45.3543
Mauritania,1993,0.42164044,4487.793432,0.423,60.379
Mauritius,1993,1.614248056,9124.510681,0.643,70.2711
Malawi,1993,0.09062101,997.1434953,0.327,43.3876
Malaysia,1993,4.450554476,11973.56507,0.663,71.8256
Namibia,1993,0.892996661,6298.960877,0.588,60.8596
Niger,1993,0.067925565,1045.843912,0.227,43.8172
Nigeria,1993,0.436357073,2824.651072,0.49994736842105264,45.7879
Nicaragua,1993,0.511462529,2826.253801,0.508,64.6846
Netherlands,1993,11.14789318,37449.95686,0.855,77.0352
Norway,1993,8.341387161,38112.4514,0.858,77.2206
Nepal,1993,0.068194324,1672.233026,0.421,57.6189
Nauru,1993,11.04111986,9488.932003999998,0.6685235231455086,61.3376
New Zealand,1993,7.816799384,23201.90793,0.833,76.4999
Oman,1993,6.382305135,32397.7426,0.7835454545454545,71.1648
Pakistan,1993,0.659133018,2993.495695,0.41,59.9342
Panama,1993,1.439355334,12213.17156,0.685,71.8
Peru,1993,1.020363394,5133.395794,0.629,66.6814
Philippines,1993,0.734733918,4054.99227,0.606,67.5417
Palau,1993,12.1461019,11706.96687,0.7684545454545456,62.5928
Papua New Guinea,1993,0.442731344,2925.908175,0.405,60.5059
Poland,1993,9.541222437,10665.09785,0.731,71.4197
Korea (Democratic People's Rep. of),1993,4.461094731,9488.932003999998,0.6685235231455086,71.8705
Portugal,1993,4.951303638,23559.85384,0.741,74.7614
Paraguay,1993,0.63968534,8120.487152,0.612,68.6334
"Palestine, State of",1993,0.390700662,4838.633802,0.6952777777777778,68.8526
Qatar,1993,61.18800588,61314.4608,0.763,74.2434
Romania,1993,5.203527065,10906.93426,0.68,69.5784
Russian Federation,1993,12.53376376,15713.39967,0.71,65.019
Rwanda,1993,0.077102289,1027.242817,0.43851851851851853,42.1658
Saudi Arabia,1993,19.17675423,45530.86967,0.699,70.3033
Sudan,1993,0.121906971,3007.071449,0.34,46.5752
Senegal,1993,0.430145039,2329.878562,0.374,56.9961
Singapore,1993,15.02262534,43538.8571,0.758,75.8015
Solomon Islands,1993,0.507239974,2602.00385,0.5357391304347826,65.958
Sierra Leone,1993,0.074482144,1546.360188,0.312,43.5936
El Salvador,1993,0.724090093,5736.352952,0.558,65.2351
San Marino,1993,4.567279106874533,56463.80666,0.855,78.9294
Somalia,1993,0.087538521,1496.895985,0.6685235231455086,50.6485
Serbia,1993,3.840971589,9488.932003999998,0.7485555555555555,71.0479
South Sudan,1993,0.048307856,9488.932003999998,0.40408333333333335,22.7041
Sao Tome and Principe,1993,0.37487211,2246.959374,0.485,61.138
Suriname,1993,4.760881247,9688.797826,0.7250555555555556,64.9799
Slovakia,1993,8.664848648,13067.01009,0.701,71.8817
Slovenia,1993,7.114872066,9488.932003999998,0.8674814814814815,73.4681
Sweden,1993,6.577989421,31997.51128,0.84,78.1352
Eswatini (Kingdom of),1993,0.800738082,5310.940589,0.532,60.233
Seychelles,1993,2.473503004,16215.97581,0.7738636363636363,69.0419
Syrian Arab Republic,1993,3.33367932,4984.044983,0.574,70.1929
Chad,1993,0.061402314,867.9260941,0.35804545454545456,46.3178
Togo,1993,0.265273254,1328.883756,0.398,54.1953
Thailand,1993,2.072602257,8598.577147,0.604,71.0678
Tajikistan,1993,0.924424961,2700.926343,0.542,52.8669
Turkmenistan,1993,6.860595259,8072.451783,0.7191176470588235,63.8037
Timor-Leste,1993,4.567279106874533,3529.157525,0.5925499999999999,47.2535
Tonga,1993,0.881902948,4906.378716,0.663,67.8548
Trinidad and Tobago,1993,14.00046317,10300.6617,0.667,68.8113
Tunisia,1993,1.859109416,5931.990746,0.594,71.2347
TÃ¼rkiye,1993,3.018529877,14262.03538,0.617,68.911
Tuvalu,1993,0.797041549,3445.855143,0.57,62.654
Tanzania (United Republic of),1993,0.086993307,1268.44768,0.369,50.8698
Uganda,1993,0.041586384,962.7648601,0.332,46.2367
Ukraine,1993,9.942306504,11302.57843,0.703,67.8725
Uruguay,1993,1.396965458,12230.23593,0.711,73.579
United States,1993,20.29553381,40069.43868,0.88,75.567
Uzbekistan,1993,5.288506642,2802.399012,0.6734545454545454,64.8289
